ID,IMDB_ID,Budget,Production Companies,Production Countries,Revenue,Runtime,Director
999886,,0,"['TF1', 'Black Dynamite Production', 'Players For Society']",['France'],0,0,David Astorga Bocos
999900,,0,[],['Germany'],0,0,Hagen Bogdanski
999904,,0,[],['Portugal'],0,13,Débora Gonçalves
999906,tt16756372,0,['DaVinci Street Productions'],['United States of America'],0,18,Max Celis
999909,tt22779352,0,['Bavaria Fiction'],['Germany'],0,0,Wolfgang Murnberger
999910,,0,[],[],0,0,Stephanie Simpson
999916,,0,['Munk Studio'],['Poland'],0,29,Jakub Radej
999921,tt16491480,0,['DaVinci Street Productions'],[],0,13,Enzo Goodrich
999924,,0,[],[],0,98,Nicolas Greinacher
999942,,0,[],['China'],0,72,Yang Jiao
999946,,0,['Golden Boy Productions'],['Canada'],0,144,David Vassos
999956,tt20896766,0,[],[],0,52,Job van der Zon
999960,,0,[],[],0,72,Russell Dinallo
999976,,0,[],[],0,27,
999980,tt19113612,0,['Comedy Central'],['United States of America'],0,30,
999996,tt18342318,0,['Vega Investments'],[],0,139,Patryk Vega
1000008,tt27575705,0,[],['Canada'],0,44,Mathieu Baer
1000011,tt21143420,0,['O Som e a Fúria'],['Portugal'],0,26,Sandro Aguilar
1000021,,0,"['ESPN', 'Top Rank']",['United States of America'],0,0,
1000026,tt21158114,0,[],['Portugal'],0,0,Wolfanger Ribeiro
1000035,,0,[],[],0,45,Billi-Jean Parker
1000044,,0,[],[],0,0,Júlia Heerdt
1000045,,0,[],[],0,0,Valentine Amado
1000054,tt22174706,0,[],['Japan'],0,107,Takashi Nishihara
1000055,,0,['Kunsthochschule für Medien Köln'],['Germany'],0,0,Thomas Meckel
1000084,tt19113684,0,[],['United States of America'],0,33,
1000089,tt19113626,0,[],['United States of America'],0,28,
1000098,,0,[],[],0,41,
1000115,,3000,['Lodka Production'],"['Belarus', 'Poland']",1000,40,Antos Sivyh
1000117,,0,[],[],0,3,João Eduardo Santos
1000121,,0,['National Cinema Centre of Armenia'],[],0,74,ARA TCHAGHARYAN
1000124,,0,"['Escuela Nacional De Artes Cinematográficas', 'Universidad Nacional Autónoma de México']",['Mexico'],0,17,Tania Álvarez
1000126,,0,"['Escuela Nacional De Artes Cinematográficas', 'Universidad Nacional Autónoma de México']",['Mexico'],0,23,Xavier Rodríguez
1000139,,0,[],[],0,13,Charles Zhang
1000161,,200,[],['Lebanon'],0,17,Hala-Jo Aoun
1000163,,0,[],[],0,0,Rodrigo de Carvalho
1000164,,800,[],[],0,12,Rayanne Chammas
1000176,tt14991492,0,['Lanterna de Pedra Filmes'],['Portugal'],0,0,Victor Santos
1000194,tt21281774,0,[],['Argentina'],0,109,Matías Gueilburt
1000197,tt21307568,0,[],['China'],0,103,Qiao Lei
1000219,tt26907179,0,['Incognita Films'],['France'],0,90,Sylvie Testud
1000220,tt18546166,0,['Letto Studio'],['Spain'],0,18,Marc Esquirol
1000221,tt21187744,0,[],[],0,108,Ken Kwek
1000227,,0,['Black Public Media (BPM)'],['United States of America'],0,15,Damien McDuffie
1000230,,0,[],['Bangladesh'],0,0,Anonno Mamun
1000237,tt21193618,0,['Hallmark Media'],['United States of America'],0,84,Ron Oliver
1000248,,0,['Maryland Public Television'],[],0,5,Amy Oden
1000252,,0,[],['Singapore'],0,13,Yuga J Vardhan
1000255,,0,['University of North Carolina Center for Public Television'],['United States of America'],0,13,Zaire Love
1000259,tt26669716,0,[],['Poland'],0,0,Adrian Michalski
1000263,tt18227388,0,[],[],0,15,Beidi Wang
1000266,tt18688788,0,[],['United States of America'],0,70,Tyler Transue
1000268,,0,['Michigan State University'],['United States of America'],0,6,Nicole Zaremba
1000270,,0,['Munk Studio'],['Poland'],0,28,Karolina Porcari
1000279,,0,['Calgary Jewish Federation'],['Canada'],0,30,Fedele Arcuri
1000290,,0,['Filmuniversität Babelsberg Konrad Wolf'],['Germany'],0,13,Maximilian Martin
1000292,tt24221782,0,[],[],0,0,Juan Ignacio Zamparini
1000295,,0,[],[],0,3,Richard O'Connor
1000301,,0,['FACHA - Faculdades Integradas Helio Alonso'],['Brazil'],0,0,Pedro Lopes
1000313,tt21282480,0,[],[],0,52,Gaetano Liberti
1000315,tt21272590,0,[],[],0,51,Denis Cointe
1000343,,0,['Tamara Films'],[],0,26,Claire Doyon
1000366,,0,[],[],0,40,
1000399,,0,[],[],0,91,Caleb Ribates
1000411,,0,[],['Brazil'],0,0,Maurício Costa
1000458,tt21074700,0,['Ridder Films'],['United Kingdom'],0,15,Blake Ridder
1000486,tt21306494,0,[],"['France', 'Portugal']",0,8,Mónica Santos
1000487,,0,[],[],0,5,Diogo A. Lopes
1000496,,250,[],[],0,0,Jesus F. Cruz
1000497,tt20123686,0,[],[],0,0,Charlotte Kennett
1000498,,0,[],['France'],0,0,Paul Roux-dit-Buisson
1000513,,0,[],[],0,0,
1000517,tt21163478,0,['Sarrazink Productions'],['France'],0,116,Rabah Ameur-Zaïmeche
1000522,,0,['Baroka Blessed'],['Malaysia'],0,9,Rayhan Ahmad
1000540,tt27540875,0,[],[],0,20,Oz Shtamler
1000544,tt15115228,0,[],[],0,22,Karan Singh
1000549,,0,[],['Brazil'],0,3,Darks Miranda
1000573,,0,[],[],0,45,Hana Matsumoto
1000575,tt16968086,0,[],['United States of America'],0,146,John Potash
1000577,,0,['Universidad del Cine'],[],0,0,Constanza Loprette
1000594,tt16973634,0,[],[],0,21,Mitchel Merrick
1000595,tt19799264,0,['CNA Films'],['Canada'],0,9,James Newhook
1000599,,0,"['Atrito Filmes', 'Três Tons Visuais']","['Brazil', 'Portugal']",0,17,Antonio Nakashian
1000608,,0,[],[],0,15,Chen Shahuda
1000609,,0,['Image Fantôme'],['France'],0,120,Antonio Amaral
1000617,tt21205008,0,[],[],0,8,Caitlin J. Lopez
1000618,tt21378332,1800000,"['deFilm', 'Remora Films', 'Screening Emotions', 'Background Films', 'StudioBauhaus']","['Bulgaria', 'France', 'Greece', 'Czech Republic', 'Romania']",0,122,Mihai Mincan
1000624,tt15315812,0,"['Flat Parioli', 'TMN Produzioni']",['Italy'],0,0,Dario Germani
1000637,tt20427928,0,"['Rai Documentari', 'Indigo Film']",['Italy'],0,0,Gino Clemente
1000640,tt14125272,2000000,"['Cheyenne Federation', 'Polar Bear Films', 'The Jokers Films']","['Belgium', 'France']",0,95,Jérémie Guez
1000641,,0,[],[],0,19,Itamar Alcalay
1000664,,50,[],[],0,3,Charlie Zacks
1000666,tt18939222,0,[],[],0,27,Raúl de la Fuente
1000672,,0,[],[],0,59,Konrad Królikowski
1000676,,0,[],[],0,54,Пепа Кошишка
1000677,,0,[],[],0,25,Marjan Khosravi
1000679,,0,[],[],0,13,Charlotte Clermont
1000689,tt15868682,0,[],['United States of America'],0,8,Julia Schoel
1000701,tt20833616,0,['Sopa de piedra films'],['Mexico'],0,21,José Luis Isoard Arrubarrena
1000702,tt15250434,0,['Teenager'],['United States of America'],0,16,Alec Moeller
1000705,tt21282812,0,[],[],0,27,Serge Garcia
1000712,tt18327518,0,[],[],0,11,Erin Margurite Carter
1000722,,54,['Calisto Films'],['Mexico'],0,4,Eduardo Pérez
1000723,tt21114474,0,['Full Moon Features'],['United States of America'],0,55,William Butler
1000726,tt14356858,0,['ENSEMBLE FILMS'],['Australia'],0,15,William Duan
1000727,tt10226642,0,[],['United States of America'],0,89,Keri Pickett
1000738,tt20447748,450,[],[],0,16,Martín de Marco
1000771,,0,[],['United States of America'],0,45,Justin Knight
1000774,,0,"['ARTE', 'ZDF']",['Germany'],0,0,Sabine Bier
1000781,,0,"['Benemérita Universidad Autónoma de Puebla', 'Escuela de Artes Plásticas y Audiovisuales', '27 Secretos']",['Mexico'],0,16,Jean Marco Colunga
1000785,,0,[],['Mexico'],0,10,Laura Márquez Córdova
1000787,,0,[],['Mexico'],0,10,Vianey Conde
1000789,,0,[],['Mexico'],0,11,Vianey Conde
1000797,,0,[],[],0,5,Isaac Chou
1000798,,0,['INOXIA films'],['Mexico'],0,11,Ángel Flores Quirós
1000801,,0,[],['Mexico'],0,8,Moisés Ayala Carro
1000804,,0,['PWSFTviT'],[],0,0,Zuzanna Grajcewicz
1000814,,0,[],['Mexico'],0,27,Alfonso Coronel
1000825,,0,['Algerian Television'],['Algeria'],0,0,
1000829,,0,"['Escuela Nacional De Artes Cinematográficas', 'Universidad Nacional Autónoma de México']",['Mexico'],0,12,Darío Quintana Celestinos
1000930,tt21302244,0,"['Hunchback Media', 'DR']",['Denmark'],0,42,Daniel Bødker Sørensen
1000938,tt21149522,0,"['Indiana Production', 'Sony Pictures International Productions']","['Italy', 'United States of America']",0,90,Giovanni Bognetti
1000949,tt21270846,0,[],[],0,91,Dan Bell
1000951,,0,[],[],0,6,Eric Yamil Cruz
1000956,,0,[],[],0,3,Alexia Araujo
1000961,,0,[],[],0,3,João Paulo Casalino
1000964,,0,[],[],0,3,Nicanor Monroy
1000974,,0,[],[],0,15,Daniel Guevara
1000978,,0,[],[],0,5,Yineth Iveth Lopez
1000982,,0,[],[],0,8,Jonathan R. Alleyne
1000987,,0,[],[],0,12,María Matiz
1000993,,0,[],[],0,6,Daniela Miranda
1000997,,0,[],[],0,19,Enrique Gabriel Kirchman
1000999,,0,[],['Ireland'],0,30,Juana Robles
1001000,,0,[],[],0,12,Luis Pablos
1001038,tt23789692,0,[],['United States of America'],0,20,David Lowery
1001042,,5000,[],[],0,15,Svetlana Mertsalova
1001053,tt14382040,0,[],[],0,11,Patricia Kelly
1001058,tt22176666,5045,['Ecam'],['Spain'],0,30,Javi Espárrago
1001059,,0,[],[],0,13,Sadiq Ali
1001069,tt14651584,0,['In the Garage Productions'],[],0,74,Steven Tsapelas
1001074,,0,[],['China'],0,88,Tang Yaijie
1001086,,0,[],[],0,0,Arun Siddharth
1001094,,12000,"[""L'école des médias de l'UQÀM""]",['Canada'],0,18,Sarah Dunlavey
1001117,,0,['Les Productions Splendens'],['France'],0,10,Martin Drouot
1001133,,0,[],[],0,3,Max Kutschenreuter
1001140,,0,[],[],0,3,Lee Campbell
1001146,,0,['Bushiroad'],['Japan'],0,0,Kenji Ichimura
1001152,,0,[],[],0,0,
1001158,,0,['BBC Music'],['United Kingdom'],0,44,
1001161,,0,['BBC Music'],['United Kingdom'],0,45,
1001164,,0,['BBC Music'],['United Kingdom'],0,43,
1001166,,0,['BBC Music'],['United Kingdom'],0,57,
1001172,,0,['BBC Music'],['United Kingdom'],0,53,
1001177,,0,['BBC Music'],['United Kingdom'],0,58,
1001181,,0,['BBC Music'],['United Kingdom'],0,44,
1001182,,0,['BBC Music'],['United Kingdom'],0,58,
1001185,,0,['BBC Music'],['United Kingdom'],0,45,
1001186,,0,['BBC Music'],['United Kingdom'],0,57,
1001190,tt22190042,0,[],[],0,24,Amrit
1001192,tt21104450,0,[],[],0,17,Juan Paolo Aquino
1001193,tt13279788,50,[],[],0,133,Gabe Rodriguez
1001204,tt20755916,0,[],[],0,15,Jordana Valerie Allen-Shim
1001205,,0,[],[],0,11,Sombit Naskar
1001209,tt15100080,0,"['Liteskin Films', 'Bigg Bizz Media']",[],0,94,Curtis Franklin
1001211,tt26006778,0,[],[],0,0,Afra Nuarey
1001212,,1,['Funny Frog Productions'],['Canada'],1,4,Michael BenZvi
1001213,,0,[],[],0,0,
1001214,tt21906964,0,[],[],0,50,Monika Konarzewska
1001216,,0,['Walnut House Pictures'],['Canada'],0,5,Liam Riley
1001218,,0,"['Hombrella Pictures', 'Film Development Council of the Philippines']",['Philippines'],0,7,Zurich Chan
1001220,,0,[],[],0,7,Xiangyu Li
1001228,tt15773292,0,[],[],0,0,Jude Bourne
1001232,,0,['Southern Lantern Studios'],['Philippines'],0,14,Sheron R. Dayoc
1001237,tt21204466,0,"['Producciones Libélula, Inc.']",['Puerto Rico'],0,93,Juanma Pagán Teitelbaum
1001246,,0,['Film Development Council of the Philippines'],['Philippines'],0,17,Ice Seguerra
1001255,,0,['Doppel Producciones'],['Argentina'],0,4,Dimas Saguier
1001259,,0,[],[],0,25,Pedro MC
1001278,,0,['Kitchen Sink Drama'],"['India', 'United Arab Emirates']",0,25,Varun Menon
1001295,tt21334894,0,['Gustav Film'],['Slovenia'],0,113,Goran Vojnović
1001316,,0,['PWSFTviT'],['Poland'],0,19,Jan Bujnowski
1001317,tt17609274,0,"['Hurley and the Directors Paint Studios', 'Lorton Entertainment', 'Me + You Productions', 'Mint Pictures', 'Sony Music Entertainment (UK) Ltd']",['United Kingdom'],0,101,Christy Tattershall
1001322,,0,[],['Russia'],0,209,Katerina Gordeeva
1001330,,0,['Gdyńska Szkoła Filmowa'],['Poland'],0,24,Hanna Kilińska
1001337,,0,['Wajda Studio'],['Poland'],0,15,Mara Tamkovich
1001341,,0,['Fuji Television Network'],['Japan'],0,0,Tsukuru Matsuki
1001344,,0,['Szkoła Filmowa im. Krzysztofa Kieślowskiego Uniwersytetu Śląskiego'],['Poland'],0,14,Karol Ulman
1001367,tt18547816,0,[],[],0,85,David DeCoteau
1001379,,0,[],[],0,0,
1001418,tt18382228,0,[],[],0,0,Luís Campos
1001421,tt22191896,0,['Bold Humans'],['Poland'],0,22,Artur Wyrzykowski
1001440,tt16779266,0,[],[],0,0,Miguel López Beraza
1001455,tt11646442,0,"['Sarvata Cine Garage', 'Giri Basava Productions', 'SpreadOn Studio']",['India'],0,125,Chandra Keerthi M
1001465,tt21359852,0,['SDB Films'],['Mexico'],0,0,Koko Stambuk
1001469,,0,[],[],0,19,Sadegh Davari
1001487,,0,"['Pickwick Films', 'IB3']",['Spain'],0,56,Emili Manzano
1001541,,0,[],[],0,14,Vida Benedek
1001547,,0,['Nigel Bach Productions'],['United States of America'],0,104,Nigel Bach
1001563,,2000,[],['Lebanon'],0,13,Nadim Chidiac
1001568,tt19637694,0,[],['Portugal'],0,18,Teresa Beirão
1001577,,0,['BBC Music'],['United Kingdom'],0,50,
1001580,,0,['BBC Music'],['United Kingdom'],0,56,
1001588,,0,['Munk Studio'],['Poland'],0,24,Marcin Janos Krawczyk
1001598,tt13680442,0,[],[],0,0,
1001599,tt14858134,0,[],['Australia'],0,87,Vir Srinivas
1001615,,0,[],['Brazil'],0,7,Felippe Schultz Mussel
1001624,,0,[],[],0,22,Huang Wenting
1001631,,0,"['MallorcaDocs', 'IB3', 'espaitemps']",['Spain'],0,87,Álex Dioscórides
1001665,,0,"['Nova Producciones', 'IB3']",['Spain'],0,78,Victòria Morell Salom
1001669,tt16951470,0,['Jagged Edge Productions'],['United Kingdom'],0,75,Sophie Storm K.
1001683,,0,"['Escuela Nacional De Artes Cinematográficas', 'Universidad Nacional Autónoma de México']",['Mexico'],0,3,Juan Ordorica Fernández
1001692,tt21339860,0,"['BKM', 'Zamkinos Film']",['Turkey'],0,95,Soner Caner
1001697,,0,[],[],0,22,Mika Baudoux
1001707,,0,[],[],0,15,Makoto Shinozaki
1001713,tt21324926,0,['Zhejiang Shengwan Film Culture Co. Ltd.'],['China'],0,94,Yin Yue
1001714,tt21799576,0,['King Records'],['Japan'],0,106,Yugo Sakamoto
1001717,tt21325754,0,[],['Colombia'],0,60,Julio César
1001721,tt14972184,0,[],[],0,58,Brian Volk-Weiss
1001722,,0,[],[],0,0,Hans Op de Beeck
1001724,tt21325088,3000,[],[],8000,14,Jessie Zinn
1001729,,0,[],['Germany'],0,0,Franziska Pflaum
1001732,,0,[],[],0,0,Kirill Serebrennikov
1001734,,0,"['Top Rank', 'ESPN']",['United States of America'],0,0,
1001740,tt16449890,0,[],[],0,86,Frank E. Jackson Jr.
1001745,,2000,[],['United States of America'],0,13,Cash Robinson
1001750,,0,[],[],0,0,Mino Capuano
1001755,tt18469850,0,[],[],0,58,Stacy Brown Jr.
1001760,,0,[],[],0,4,Vahn Leinard Pascual
1001763,,0,[],['Philippines'],0,0,Vahn Leinard Pascual
1001768,tt15197846,0,[],[],0,87,Rod S. Scott
1001776,tt11511518,0,"['Digital Seven', 'JARS Productions', 'Juliet Echo Productions', 'Novakovic Bros', 'Safier Entertainment']",['United States of America'],0,90,Ante Novakovic
1001787,,0,['RTVS'],['Slovakia'],0,0,Peter Hrabinský
1001810,,10,['Universidade Federal do Ceará (UFC)'],['Brazil'],0,0,Levi Macedo
1001826,tt15830650,0,['Confound Productions'],[],0,109,Andrew Jacob Brown
1001830,tt23781234,0,['Oz Arts Citoyens'],['France'],0,75,Driss El Haddaoui
1001832,tt21327638,0,[],['United States of America'],0,29,Jokes Yanes
1001833,,0,[],['France'],0,0,Emile Tith
1001840,tt16345046,0,"['NIghtswim', 'Ascent Film', 'RAI Cinema', 'MiC']",['Italy'],0,103,Alberto Mascia
1001845,,0,[],[],0,5,Johnny Frohman
1001846,,0,['PWSFTviT'],['Poland'],0,28,Robert Kwilman
1001848,tt19268030,0,[],[],0,57,Nic Balthazar
1001859,tt18378996,0,"['Century Films', 'BBC Film']",['United Kingdom'],0,24,Brian Hill
1001860,,0,['Accattone Films'],['Belgium'],0,74,Ruben Desiere
1001861,,0,[],[],0,8,Elian Mikkola
1001862,,0,"[""Là-bas si j'y suis""]",[],0,33,Olivier Besancenot
1001863,,0,"[""Là-bas si j'y suis""]",[],0,21,Olivier Besancenot
1001864,,0,[],['Brazil'],0,5,Francisco Elohim
1001865,tt20917338,0,"['Timeless Films', 'Axis Studios']",['United Kingdom'],0,97,Stephen Donnelly
1001866,,0,"[""Là-bas si j'y suis""]",[],0,41,Olivier Besancenot
1001870,tt21276016,0,[],[],0,60,
1001871,,0,"['PiffFlix, Inc.']",['United States of America'],0,53,Jerry Kramer
1001872,,0,[],[],0,42,Justin Tyler
1001875,tt15117306,0,[],[],0,0,Ana Cristina Martínez Pérez
1001898,,0,"['Kineo Filmproduktion Peter Hartwig', 'ARD', 'WDR']",['Germany'],0,0,Stephan Lacant
1001903,,0,[],['Russia'],0,117,Yana Klimova-Yusupova
1001922,tt20860384,0,['The Badger Film Group'],[],0,10,Aidan Holmberg
1001925,tt17527124,0,[],[],0,90,Mukunda Michael Dewil
1001944,,0,[],[],0,0,André Alcântara
1001945,,0,['Six bananas tied ina knot'],[],0,3,Adam Boland
1001946,tt20866724,0,[],[],0,1,Maxim Varen
1001948,,0,['Sapbro Productions'],['India'],0,125,Venu Mandikanti
1001951,tt21205856,0,['Kissman Productions'],"['France', 'Morocco']",0,144,Richard Valverde
1001955,,0,[],[],0,81,James Benning
1001960,tt21276498,0,[],[],0,13,Camilo Erazo
1001961,tt21608790,0,['Fuji Television Network'],['Japan'],0,102,Toshiyuki Mitsuhashi
1001974,tt18573574,0,[],[],0,53,Rob Rapley
1001978,tt21257770,0,['Chaupal'],['India'],0,137,Navneet Kaur Drall
1001980,tt23838598,0,"['Foxxhole Productions', 'MTV Entertainment Studios', 'Nexus Films']",['United States of America'],0,87,Greg Carter
1001981,,0,['Doppel Producciones'],['Argentina'],0,0,Dimas Saguier
1001987,,0,['Silver Souls Studio'],['India'],0,0,Vasudev Sanal
1001991,tt18396618,0,[],['Sweden'],0,18,Alexander Svanåsbakken
1002049,,0,[],"['Algeria', 'France']",0,10,Amira Louadah
1002051,,0,[],[],0,5,Sam Moor
1002052,,0,[],['Colombia'],0,20,Simón Vélez
1002054,,0,[],['Spain'],0,17,Mario Sanz
1002055,,0,[],[],0,17,Liv Schulman
1002057,,0,[],['Germany'],0,17,Assaf Gruber
1002063,,0,[],[],0,35,Wendelien van Oldenborgh
1002070,,0,[],[],0,0,
1002077,tt21301754,200,['Lazlos Films'],['Australia'],0,13,Lachlan Anderson-Schmidt
1002079,tt20766126,0,[],[],0,128,Sajan Alummoottil
1002082,tt19838608,0,"['Star Studios', 'Junglee Pictures']",['India'],0,118,Madhur Bhandarkar
1002084,,0,['Warszawska Szkoła Filmowa'],['Poland'],0,0,Nikita Tanadzhy
1002089,,0,[],['Portugal'],0,6,Margarida Pinto da Fonseca
1002093,,0,"['Escola Superior de Media, Artes e Design']",['Portugal'],0,13,Raquel Levi
1002095,tt12755594,0,[],['United States of America'],0,57,Andrew Shebay
1002099,,0,[],[],0,0,Thomas Ammann
1002102,tt21332596,0,[],['Germany'],0,9,Anna Ring
1002107,,0,[],[],0,0,Marcus Goldeck
1002123,,0,[],[],0,34,
1002125,tt9848668,0,"['Kaap Holland Film', 'Dutch Filmworks', 'Eyeworks Film & TV Drama', 'KRO-NCRV', 'CoBo Fonds', 'Nederlands Fonds voor de Film', 'Latina Pictures']",['Netherlands'],0,116,Theu Boermans
1002137,tt21882556,0,"['ARTE', 'Talweg Production']",['France'],0,58,Martin Blanchard
1002140,,0,[],['Spain'],0,14,Ana Gago
1002143,,0,[],['Spain'],0,23,Aina Climent
1002150,tt21102718,0,['Soque Films L.L.C.'],['United States of America'],0,30,Alston Jones
1002164,,0,['Cristar Films'],['Argentina'],0,95,Cristina Agüero
1002165,tt21378096,0,"['Girovant', 'Caudillo Cine']",['Argentina'],0,77,Guido De Paula
1002166,tt16970172,600000,['Winterstone Pictures'],['United States of America'],0,99,Ashley Avis
1002170,,0,"['Ju Soy Jump Entertainment', 'PTN Creative Production']",['Thailand'],0,132,Thanadech Ransompop
1002181,tt5878346,0,[],[],0,85,Dominique Milano
1002191,tt21332678,0,"['Jason Impey Films', 'BizarroLand Horror Festival']",['United Kingdom'],0,33,Jason Impey
1002204,tt21380810,0,"['TNT', 'Comedy Club Production']",['Russia'],0,100,Konstantin Kolesov
1002215,,0,['GREC'],['France'],0,20,Jean Prévost
1002226,tt13209904,0,[],[],0,94,Jake West
1002229,,770,['Escac Films'],['Spain'],0,10,Paula Esteller
1002251,,0,[],[],0,27,Alex Greenberg
1002257,,0,[],[],0,0,
1002258,tt5244196,0,[],[],0,88,Paul Wilkins
1002264,,0,[],['Spain'],0,1,David Junyent
1002268,,0,[],['Norway'],0,3,Lina Starck
1002283,,0,['Sky Original Productions'],['United Kingdom'],0,48,Shona Somerville
1002284,,0,[],['Mexico'],0,2,Leonardo Pérez Larios
1002302,,0,['Anemon Productions'],[],0,68,Marianna Economou
1002305,tt21388560,0,['Propagate Content'],['United States of America'],0,69,"Kevin Wilson, Jr."
1002307,tt21448508,0,['Propagate Content'],['United States of America'],0,77,David Terry Fine
1002310,tt21811526,0,['Propagate Content'],['United States of America'],0,83,Chapman Way
1002317,tt20603692,0,['Artwalker'],['Hong Kong'],0,89,Scud
1002318,tt20603604,0,['Artwalker'],['Hong Kong'],0,83,Scud
1002320,tt7031088,0,['Hope St Productions'],['Australia'],0,80,Tim Barretto
1002332,,0,[],[],0,71,Ray Jr.
1002334,tt21216488,0,[],[],0,10,Daniel Manhães
1002342,,0,[],[],0,21,Benny Maglinao
1002343,,0,"['Escuela Nacional De Artes Cinematográficas', 'Universidad Nacional Autónoma de México']",['Mexico'],0,5,Víctor Villagómez
1002344,,0,[],['France'],0,18,Esteban Sanchez del Rio
1002351,,0,"['Escuela Nacional De Artes Cinematográficas', 'Universidad Nacional Autónoma de México']",['Mexico'],0,2,Ulysse de Maximy
1002355,tt21840496,0,[],[],0,78,Trip Jennings
1002359,,0,"['Escuela Nacional De Artes Cinematográficas', 'Universidad Nacional Autónoma de México']",['Mexico'],0,9,Guillermo Reyes Campos
